"City,""colYear"",""colMonth"",""prom_arribades"""
"Milwaukee,""1994"",""7"",""-7.0000"""
"Milwaukee,""1996"",""10"",""-7.0000"""
"Milwaukee,""1999"",""12"",""18.0000"""
"Milwaukee,""2000"",""5"",""-4.0000"""
"Milwaukee,""2000"",""8"",""25.0000"""
"Milwaukee,""2001"",""5"",""-13.0000"""
"Milwaukee,""2004"",""5"",""-21.0000"""
"Milwaukee,""2008"",""6"",""-9.0000"""
"Minneapolis,""1988"",""5"",""5.0000"""
"Minneapolis,""1988"",""6"",""-8.0000"""
"Minneapolis,""1988"",""9"",""7.0000"""
"Minneapolis,""1988"",""10"",""-3.0000"""
"Minneapolis,""1989"",""2"",""3.0000"""
"Minneapolis,""1989"",""7"",""-11.0000"""
"Minneapolis,""1989"",""8"",""37.0000"""
"Minneapolis,""1989"",""9"",""22.0000"""
"Minneapolis,""1989"",""10"",""6.0000"""
"Minneapolis,""1990"",""1"",""-12.0000"""
"Minneapolis,""1990"",""2"",""19.0000"""
"Minneapolis,""1990"",""9"",""-4.0000"""
"Minneapolis,""1990"",""10"",""0.0000"""
"Minneapolis,""1990"",""11"",""-2.5000"""
"Minneapolis,""1991"",""1"",""42.0000"""
"Minneapolis,""1991"",""6"",""-22.0000"""
"Minneapolis,""1991"",""7"",""-14.0000"""
"Minneapolis,""1991"",""11"",""18.5000"""
"Minneapolis,""1991"",""12"",""-9.0000"""
"Minneapolis,""1992"",""1"",""7.0000"""
"Minneapolis,""1992"",""5"",""-15.0000"""
"Minneapolis,""1992"",""7"",""1.0000"""
"Minneapolis,""1992"",""10"",""-14.0000"""
"Minneapolis,""1992"",""11"",""-18.0000"""
"Minneapolis,""1993"",""3"",""6.0000"""
"Minneapolis,""1993"",""4"",""3.5000"""
"Minneapolis,""1993"",""5"",""-13.0000"""
"Minneapolis,""1993"",""6"",""-0.5000"""
"Minneapolis,""1993"",""9"",""9.0000"""
"Minneapolis,""1993"",""10"",""-2.0000"""
"Minneapolis,""1994"",""7"",""-8.0000"""
"Minneapolis,""1994"",""9"",""-10.0000"""
"Minneapolis,""1994"",""10"",""4.0000"""
"Minneapolis,""1994"",""11"",""5.0000"""
"Minneapolis,""1994"",""12"",""-5.0000"""
"Minneapolis,""1995"",""2"",""-21.0000"""
"Minneapolis,""1995"",""7"",""8.0000"""
"Minneapolis,""1995"",""8"",""-4.0000"""
"Minneapolis,""1995"",""10"",""5.0000"""
"Minneapolis,""1995"",""11"",""-20.0000"""
"Minneapolis,""1995"",""12"",""-21.0000"""
"Minneapolis,""1996"",""1"",""38.0000"""
"Minneapolis,""1997"",""10"",""1.0000"""
"Minneapolis,""1998"",""1"",""32.0000"""
"Minneapolis,""1998"",""4"",""6.0000"""
"Minneapolis,""1998"",""6"",""-20.0000"""
"Minneapolis,""1998"",""7"",""-10.0000"""
"Minneapolis,""1998"",""9"",""-2.0000"""
"Minneapolis,""1999"",""1"",""129.0000"""
"Minneapolis,""1999"",""3"",""36.5000"""
"Minneapolis,""1999"",""4"",""-11.0000"""
"Minneapolis,""1999"",""5"",""-6.0000"""
"Minneapolis,""1999"",""7"",""39.0000"""
"Minneapolis,""1999"",""8"",""20.0000"""
"Minneapolis,""1999"",""11"",""21.0000"""
"Minneapolis,""2000"",""6"",""-6.0000"""
"Minneapolis,""2000"",""11"",""13.0000"""
"Minneapolis,""2000"",""12"",""-10.0000"""
"Minneapolis,""2002"",""3"",""-24.0000"""
"Minneapolis,""2002"",""5"",""-14.0000"""
"Minneapolis,""2002"",""7"",""2.0000"""
"Minneapolis,""2002"",""9"",""-5.0000"""
"Minneapolis,""2002"",""10"",""9.0000"""
"Minneapolis,""2002"",""11"",""11.5000"""
"Minneapolis,""2003"",""1"",""-12.0000"""
"Minneapolis,""2003"",""2"",""17.0000"""
"Minneapolis,""2003"",""3"",""-5.5000"""
"Minneapolis,""2003"",""4"",""14.0000"""
"Minneapolis,""2003"",""8"",""-7.0000"""
"Minneapolis,""2003"",""10"",""35.0000"""
"Minneapolis,""2003"",""11"",""7.5000"""
"Minneapolis,""2004"",""4"",""0.0000"""
"Minneapolis,""2004"",""7"",""-1.0000"""
"Minneapolis,""2004"",""9"",""-1.0000"""
"Minneapolis,""2005"",""2"",""-6.0000"""
"Minneapolis,""2005"",""3"",""12.0000"""
"Minneapolis,""2005"",""5"",""-9.0000"""
"Minneapolis,""2005"",""10"",""-20.0000"""
"Minneapolis,""2005"",""11"",""2.0000"""
"Minneapolis,""2006"",""1"",""-1.0000"""
"Minneapolis,""2006"",""4"",""-14.0000"""
"Minneapolis,""2006"",""5"",""-8.0000"""
"Minneapolis,""2006"",""7"",""-10.0000"""
"Minneapolis,""2006"",""10"",""2.0000"""
"Minneapolis,""2007"",""5"",""4.0000"""
"Minneapolis,""2007"",""6"",""1.0000"""
"Minneapolis,""2007"",""8"",""5.0000"""
"Minneapolis,""2008"",""1"",""-16.0000"""
"Minneapolis,""2008"",""2"",""45.0000"""
"Minneapolis,""2008"",""3"",""60.0000"""
"Minneapolis,""2008"",""7"",""-18.0000"""
"Minneapolis,""2008"",""8"",""-2.0000"""
"Minot,""1996"",""9"",""-5.0000"""
"Missoula,""1990"",""5"",""5.0000"""
"Missoula,""1999"",""10"",""-18.0000"""
"Missoula,""2007"",""5"",""-1.0000"""
"Mobile,""1989"",""2"",""16.0000"""
"Mobile,""1989"",""6"",""75.0000"""
"Mobile,""1995"",""1"",""24.0000"""
"Mobile,""2003"",""10"",""4.0000"""
"Mobile,""2008"",""8"",""-14.0000"""
"Modesto,""2007"",""11"",""-13.0000"""
"Moline,""1987"",""10"",""3.0000"""
"Moline,""1995"",""11"",""10.0000"""
"Moline,""2003"",""2"",""5.0000"""
"Moline,""2005"",""9"",""3.0000"""
"Moline,""2008"",""1"",""6.0000"""
"Monroe,""1995"",""3"",""0.0000"""
"Monterey,""1994"",""8"",""-5.0000"""
"Monterey,""2004"",""2"",""-4.0000"""
"Monterey,""2006"",""9"",""-4.0000"""
"Monterey,""2008"",""2"",""-5.0000"""
"Montgomery,""1992"",""2"",""-1.0000"""
"Montgomery,""1992"",""10"",""2.0000"""
"Montgomery,""2005"",""7"",""-7.0000"""
"Montrose,""2006"",""2"",""37.0000"""
"Myrtle Beach,""1999"",""8"",""-4.0000"""
"Myrtle Beach,""2003"",""9"",""-7.0000"""
"Myrtle Beach,""2008"",""11"",""-13.0000"""
"NA,""1988"",""6"",""5.0000"""
"NA,""1989"",""12"",""1.0000"""
"NA,""2005"",""9"",""-5.0000"""
"Nashville,""1988"",""5"",""-11.0000"""
"Nashville,""1989"",""2"",""11.0000"""
"Nashville,""1989"",""4"",""29.0000"""
"Nashville,""1989"",""7"",""-2.0000"""
"Nashville,""1990"",""1"",""1.0000"""
"Nashville,""1990"",""2"",""-5.0000"""
"Nashville,""1991"",""7"",""17.0000"""
"Nashville,""1993"",""3"",""4.0000"""
"Nashville,""1993"",""12"",""-9.0000"""
"Nashville,""1994"",""8"",""-11.0000"""
"Nashville,""1994"",""10"",""-6.0000"""
"Nashville,""1995"",""3"",""1.5000"""
"Nashville,""1995"",""7"",""-2.0000"""
"Nashville,""1995"",""12"",""-8.0000"""
"Nashville,""1996"",""12"",""10.0000"""
"Nashville,""1997"",""6"",""26.0000"""
"Nashville,""1997"",""7"",""34.0000"""
"Nashville,""1997"",""9"",""-15.0000"""
"Nashville,""1997"",""12"",""-7.0000"""
"Nashville,""1999"",""1"",""38.0000"""
"Nashville,""1999"",""6"",""5.0000"""
"Nashville,""1999"",""7"",""-10.0000"""
"Nashville,""2000"",""3"",""-15.0000"""
"Nashville,""2000"",""4"",""7.0000"""
"Nashville,""2000"",""7"",""-6.0000"""
"Nashville,""2000"",""8"",""39.0000"""
"Nashville,""2000"",""9"",""5.5000"""
"Nashville,""2000"",""10"",""108.0000"""
"Nashville,""2001"",""9"",""28.0000"""
"Nashville,""2003"",""3"",""-2.0000"""
"Nashville,""2003"",""8"",""-14.0000"""
"Nashville,""2004"",""2"",""9.0000"""
"Nashville,""2004"",""3"",""-11.0000"""
"Nashville,""2004"",""5"",""-5.0000"""
"Nashville,""2004"",""9"",""-13.0000"""
"Nashville,""2004"",""10"",""-5.0000"""
"Nashville,""2005"",""8"",""11.0000"""
"Nashville,""2006"",""5"",""-4.0000"""
"Nashville,""2006"",""8"",""-7.5000"""
"Nashville,""2006"",""10"",""-10.0000"""
"Nashville,""2007"",""9"",""-2.0000"""
"Nashville,""2008"",""3"",""39.0000"""
"Nashville,""2008"",""10"",""138.0000"""
"Nashville,""2008"",""12"",""-9.0000"""
"New Orleans,""1987"",""12"",""18.0000"""
"New Orleans,""1988"",""10"",""3.0000"""
"New Orleans,""1989"",""1"",""3.0000"""
"New Orleans,""1989"",""12"",""3.0000"""
"New Orleans,""1990"",""8"",""6.0000"""
"New Orleans,""1990"",""11"",""-7.0000"""
"New Orleans,""1992"",""4"",""1.0000"""
"New Orleans,""1996"",""1"",""3.0000"""
"New Orleans,""1996"",""3"",""-5.0000"""
"New Orleans,""1996"",""6"",""-4.0000"""
"New Orleans,""1996"",""9"",""-14.0000"""
"New Orleans,""1997"",""5"",""-3.0000"""
"New Orleans,""1997"",""7"",""-12.0000"""
"New Orleans,""1997"",""9"",""14.0000"""
"New Orleans,""1998"",""1"",""31.0000"""
"New Orleans,""1998"",""2"",""-14.0000"""
"New Orleans,""1998"",""6"",""11.0000"""
"New Orleans,""1999"",""10"",""5.0000"""
"New Orleans,""2000"",""3"",""20.0000"""
"New Orleans,""2001"",""2"",""-5.0000"""
"New Orleans,""2002"",""5"",""-13.0000"""
"New Orleans,""2002"",""7"",""-5.0000"""
"New Orleans,""2003"",""4"",""0.0000"""
"New Orleans,""2003"",""6"",""-4.0000"""
"New Orleans,""2003"",""9"",""-6.0000"""
"New Orleans,""2006"",""1"",""-6.0000"""
"New Orleans,""2008"",""2"",""-6.0000"""
"New Orleans,""2008"",""6"",""43.0000"""
"New Orleans,""2008"",""12"",""-3.0000"""
"New York,""1987"",""11"",""2.0000"""
"New York,""1987"",""12"",""2.0000"""
"New York,""1988"",""1"",""3.0000"""
"New York,""1988"",""2"",""0.0000"""
"New York,""1988"",""3"",""36.0000"""
"New York,""1988"",""7"",""45.0000"""
"New York,""1988"",""8"",""15.0000"""
"New York,""1988"",""10"",""9.5000"""
"New York,""1989"",""1"",""5.0000"""
"New York,""1989"",""7"",""4.0000"""
"New York,""1989"",""9"",""-10.5000"""
"New York,""1989"",""11"",""56.0000"""
"New York,""1990"",""1"",""-16.0000"""
"New York,""1990"",""5"",""0.0000"""
"New York,""1990"",""7"",""0.5000"""
"New York,""1990"",""10"",""9.0000"""
"New York,""1990"",""11"",""2.0000"""
"New York,""1991"",""2"",""-5.5000"""
"New York,""1991"",""3"",""-13.0000"""
"New York,""1991"",""4"",""5.0000"""
"New York,""1991"",""5"",""-2.0000"""
"New York,""1991"",""8"",""22.0000"""
"New York,""1991"",""12"",""-1.0000"""
"New York,""1992"",""1"",""-3.0000"""
"New York,""1992"",""5"",""66.0000"""
"New York,""1992"",""7"",""107.0000"""
"New York,""1993"",""1"",""-20.0000"""
"New York,""1993"",""2"",""-17.5000"""
"New York,""1993"",""3"",""-7.0000"""
"New York,""1993"",""4"",""13.0000"""
"New York,""1993"",""5"",""1.0000"""
"New York,""1993"",""6"",""-18.5000"""
"New York,""1993"",""10"",""-10.0000"""
"New York,""1993"",""11"",""-11.0000"""
"New York,""1993"",""12"",""1.0000"""
"New York,""1994"",""1"",""-10.0000"""
"New York,""1994"",""2"",""70.0000"""
"New York,""1994"",""6"",""-28.0000"""
"New York,""1994"",""7"",""77.0000"""
"New York,""1994"",""10"",""6.5000"""
"New York,""1994"",""12"",""31.0000"""
"New York,""1995"",""1"",""28.0000"""
"New York,""1995"",""2"",""13.0000"""
"New York,""1995"",""3"",""-6.0000"""
"New York,""1995"",""5"",""85.0000"""
"New York,""1995"",""10"",""7.0000"""
"New York,""1996"",""2"",""76.0000"""
"New York,""1996"",""3"",""6.0000"""
"New York,""1996"",""6"",""3.0000"""
"New York,""1996"",""11"",""-17.0000"""
"New York,""1997"",""1"",""2.0000"""
"New York,""1997"",""3"",""-1.0000"""
"New York,""1997"",""6"",""-29.0000"""
"New York,""1997"",""8"",""7.0000"""
"New York,""1997"",""9"",""-10.0000"""
"New York,""1997"",""12"",""8.0000"""
"New York,""1998"",""2"",""13.0000"""
"New York,""1998"",""3"",""8.5000"""
"New York,""1998"",""5"",""75.0000"""
"New York,""1998"",""6"",""60.0000"""
"New York,""1998"",""7"",""-10.5000"""
"New York,""1998"",""9"",""-5.0000"""
"New York,""1998"",""10"",""8.0000"""
"New York,""1998"",""11"",""-14.0000"""
"New York,""1999"",""3"",""169.0000"""
"New York,""1999"",""4"",""50.5000"""
"New York,""1999"",""6"",""-6.0000"""
"New York,""1999"",""7"",""139.0000"""
"New York,""1999"",""9"",""19.0000"""
"New York,""1999"",""11"",""-11.0000"""
"New York,""1999"",""12"",""23.5000"""
"New York,""2000"",""2"",""-17.5000"""
"New York,""2000"",""3"",""59.0000"""
"New York,""2000"",""5"",""-18.0000"""
"New York,""2000"",""6"",""23.0000"""
"New York,""2000"",""7"",""-8.0000"""
"New York,""2000"",""8"",""89.0000"""
"New York,""2000"",""10"",""21.0000"""
"New York,""2000"",""12"",""52.0000"""
"New York,""2001"",""1"",""87.0000"""
"New York,""2001"",""4"",""85.0000"""
"New York,""2001"",""8"",""11.0000"""
"New York,""2002"",""4"",""13.0000"""
"New York,""2002"",""7"",""-13.0000"""
"New York,""2002"",""8"",""-24.0000"""
"New York,""2002"",""9"",""-9.0000"""
"New York,""2002"",""12"",""0.0000"""
"New York,""2003"",""1"",""9.0000"""
"New York,""2003"",""5"",""2.0000"""
"New York,""2003"",""6"",""-11.0000"""
"New York,""2003"",""9"",""-0.5000"""
"New York,""2003"",""10"",""-17.0000"""
"New York,""2003"",""11"",""-25.0000"""
"New York,""2003"",""12"",""-14.0000"""
"New York,""2004"",""1"",""-10.5000"""
"New York,""2004"",""2"",""-5.0000"""
"New York,""2004"",""3"",""-4.0000"""
"New York,""2004"",""4"",""-21.5000"""
"New York,""2004"",""6"",""26.0000"""
"New York,""2004"",""9"",""2.0000"""
"New York,""2004"",""10"",""4.0000"""
"New York,""2005"",""1"",""101.0000"""
"New York,""2005"",""4"",""1.0000"""
"New York,""2005"",""6"",""-4.0000"""
"New York,""2005"",""7"",""333.0000"""
"New York,""2005"",""8"",""9.0000"""
"New York,""2005"",""10"",""4.0000"""
"New York,""2005"",""12"",""7.6667"""
"New York,""2006"",""2"",""14.0000"""
"New York,""2006"",""4"",""2.0000"""
"New York,""2006"",""7"",""20.5000"""
"New York,""2006"",""8"",""27.0000"""
"New York,""2006"",""9"",""-9.0000"""
"New York,""2006"",""10"",""52.0000"""
"New York,""2006"",""11"",""-26.0000"""
"New York,""2007"",""1"",""-22.0000"""
"New York,""2007"",""3"",""54.0000"""
"New York,""2007"",""5"",""22.0000"""
"New York,""2007"",""6"",""5.6667"""
"New York,""2007"",""7"",""82.0000"""
"New York,""2007"",""8"",""-18.0000"""
"New York,""2007"",""9"",""-12.0000"""
"New York,""2007"",""10"",""20.5000"""
"New York,""2007"",""11"",""-45.0000"""
"New York,""2007"",""12"",""-3.0000"""
"New York,""2008"",""4"",""18.0000"""
"New York,""2008"",""6"",""82.0000"""
"New York,""2008"",""8"",""27.5000"""
"New York,""2008"",""9"",""25.0000"""
"New York,""2008"",""10"",""-13.0000"""
"New York,""2008"",""12"",""7.0000"""
"Newark,""1988"",""1"",""91.0000"""
"Newark,""1988"",""3"",""-2.0000"""
"Newark,""1988"",""4"",""-9.5000"""
"Newark,""1988"",""8"",""-26.0000"""
"Newark,""1988"",""9"",""7.0000"""
"Newark,""1988"",""12"",""6.0000"""
"Newark,""1989"",""4"",""2.0000"""
"Newark,""1989"",""5"",""8.0000"""
"Newark,""1989"",""7"",""0.0000"""
"Newark,""1989"",""8"",""8.0000"""
"Newark,""1989"",""10"",""32.0000"""
"Newark,""1989"",""11"",""3.0000"""
"Newark,""1990"",""3"",""4.6667"""
"Newark,""1990"",""6"",""-8.0000"""
"Newark,""1990"",""9"",""-15.5000"""
"Newark,""1991"",""2"",""-40.0000"""
"Newark,""1991"",""5"",""-4.0000"""
"Newark,""1991"",""8"",""-7.0000"""
"Newark,""1991"",""10"",""8.0000"""
"Newark,""1992"",""3"",""-3.0000"""
"Newark,""1992"",""6"",""5.0000"""
"Newark,""1992"",""12"",""-11.0000"""
"Newark,""1993"",""5"",""15.0000"""
"Newark,""1993"",""7"",""2.0000"""
"Newark,""1993"",""8"",""124.0000"""
"Newark,""1994"",""5"",""47.0000"""
"Newark,""1994"",""6"",""11.0000"""
"Newark,""1994"",""8"",""-6.0000"""
"Newark,""1994"",""9"",""-12.0000"""
"Newark,""1995"",""2"",""-15.0000"""
"Newark,""1995"",""3"",""5.5000"""
"Newark,""1995"",""6"",""15.5000"""
"Newark,""1995"",""7"",""-6.5000"""
"Newark,""1995"",""10"",""26.0000"""
"Newark,""1996"",""1"",""18.0000"""
"Newark,""1996"",""2"",""27.0000"""
"Newark,""1996"",""5"",""30.0000"""
"Newark,""1996"",""7"",""28.0000"""
"Newark,""1996"",""10"",""21.0000"""
"Newark,""1996"",""11"",""25.0000"""
"Newark,""1996"",""12"",""1.0000"""
"Newark,""1997"",""4"",""5.0000"""
"Newark,""1997"",""10"",""-17.0000"""
"Newark,""1998"",""1"",""-6.0000"""
"Newark,""1998"",""4"",""-23.0000"""
"Newark,""1998"",""6"",""300.0000"""
"Newark,""1998"",""9"",""75.0000"""
"Newark,""1999"",""6"",""-1.5000"""
"Newark,""1999"",""8"",""-26.0000"""
"Newark,""1999"",""10"",""38.0000"""
"Newark,""2000"",""1"",""20.0000"""
"Newark,""2000"",""3"",""-10.0000"""
"Newark,""2000"",""8"",""-19.5000"""
"Newark,""2000"",""11"",""151.0000"""
"Newark,""2000"",""12"",""-12.0000"""
"Newark,""2001"",""11"",""-13.0000"""
"Newark,""2001"",""12"",""30.0000"""
"Newark,""2002"",""3"",""-13.0000"""
"Newark,""2002"",""11"",""-7.0000"""
"Newark,""2003"",""4"",""-23.0000"""
"Newark,""2003"",""8"",""-23.0000"""
"Newark,""2003"",""9"",""-8.0000"""
"Newark,""2003"",""12"",""6.0000"""
"Newark,""2004"",""1"",""47.0000"""
"Newark,""2004"",""2"",""28.0000"""
"Newark,""2004"",""3"",""-14.5000"""
"Newark,""2004"",""4"",""38.0000"""
"Newark,""2004"",""6"",""45.0000"""
"Newark,""2004"",""9"",""0.0000"""
"Newark,""2004"",""12"",""45.5000"""
"Newark,""2005"",""2"",""33.0000"""
"Newark,""2005"",""7"",""14.0000"""
"Newark,""2005"",""8"",""1.5000"""
"Newark,""2005"",""9"",""76.0000"""
"Newark,""2005"",""10"",""5.0000"""
"Newark,""2005"",""11"",""-15.0000"""
"Newark,""2005"",""12"",""-10.0000"""
"Newark,""2006"",""4"",""181.0000"""
"Newark,""2006"",""6"",""29.0000"""
"Newark,""2006"",""8"",""46.0000"""
"Newark,""2006"",""9"",""-3.0000"""
"Newark,""2006"",""10"",""18.0000"""
"Newark,""2007"",""2"",""-32.0000"""
"Newark,""2007"",""5"",""-12.0000"""
"Newark,""2007"",""9"",""35.5000"""
"Newark,""2007"",""12"",""-4.0000"""
"Newark,""2008"",""4"",""13.5000"""
"Newark,""2008"",""8"",""2.0000"""
"Newark,""2008"",""10"",""12.5000"""
"Newark,""2008"",""12"",""1.0000"""
"Newport News,""1989"",""8"",""-12.0000"""
"Newport News,""2004"",""8"",""-13.0000"""
"Nome,""1987"",""10"",""-5.0000"""
"Nome,""1994"",""7"",""-4.0000"""
"Nome,""1994"",""8"",""0.0000"""
"Nome,""1997"",""6"",""4.0000"""
"Nome,""2005"",""5"",""-7.0000"""
"Nome,""2007"",""2"",""-21.0000"""
"Norfolk,""1988"",""10"",""44.0000"""
"Norfolk,""1989"",""4"",""39.0000"""
"Norfolk,""1989"",""6"",""45.0000"""
"Norfolk,""1990"",""1"",""-10.0000"""
"Norfolk,""1990"",""4"",""-6.5000"""
"Norfolk,""1990"",""6"",""7.0000"""
"Norfolk,""1991"",""10"",""8.0000"""
"Norfolk,""1994"",""4"",""4.0000"""
"Norfolk,""1995"",""9"",""-8.0000"""
"Norfolk,""1996"",""5"",""7.0000"""
"Norfolk,""1998"",""1"",""2.0000"""
"Norfolk,""2000"",""3"",""-3.0000"""
"Norfolk,""2000"",""4"",""-7.0000"""
"Norfolk,""2001"",""4"",""3.0000"""
"Norfolk,""2002"",""6"",""-18.0000"""
"Norfolk,""2003"",""8"",""21.0000"""
"Norfolk,""2006"",""4"",""23.0000"""
"Norfolk,""2008"",""9"",""-27.0000"""
"Oakland,""1987"",""12"",""0.0000"""
"Oakland,""1988"",""8"",""-6.0000"""
"Oakland,""1988"",""12"",""91.0000"""
"Oakland,""1989"",""7"",""-1.0000"""
"Oakland,""1990"",""8"",""27.0000"""
"Oakland,""1990"",""10"",""-10.0000"""
"Oakland,""1993"",""2"",""0.0000"""
"Oakland,""1993"",""5"",""-3.0000"""
"Oakland,""1993"",""6"",""4.0000"""
"Oakland,""1994"",""5"",""9.0000"""
"Oakland,""1994"",""10"",""3.0000"""
"Oakland,""1995"",""1"",""-5.0000"""
"Oakland,""1995"",""2"",""18.0000"""
"Oakland,""1995"",""7"",""5.0000"""
"Oakland,""1997"",""7"",""3.0000"""
"Oakland,""1998"",""4"",""34.5000"""
"Oakland,""1998"",""9"",""-5.0000"""
"Oakland,""1998"",""11"",""-7.0000"""
"Oakland,""2001"",""9"",""-25.0000"""
"Oakland,""2002"",""3"",""-20.0000"""
"Oakland,""2002"",""6"",""35.0000"""
"Oakland,""2002"",""9"",""-5.0000"""
"Oakland,""2002"",""10"",""-30.0000"""
"Oakland,""2002"",""12"",""-10.0000"""
"Oakland,""2003"",""2"",""-5.0000"""
"Oakland,""2003"",""3"",""8.0000"""
"Oakland,""2003"",""8"",""-10.0000"""
"Oakland,""2003"",""9"",""0.0000"""
"Oakland,""2004"",""6"",""-9.0000"""
"Oakland,""2005"",""1"",""-5.0000"""
"Oakland,""2006"",""1"",""-10.0000"""
"Oakland,""2006"",""6"",""1.0000"""
"Oakland,""2006"",""9"",""5.0000"""
"Oakland,""2007"",""5"",""-5.0000"""
"Oakland,""2007"",""7"",""17.0000"""
"Oakland,""2007"",""10"",""-7.0000"""
"Oakland,""2008"",""3"",""6.0000"""
"Oakland,""2008"",""4"",""1.0000"""
"Oklahoma City,""1987"",""10"",""-5.0000"""
"Oklahoma City,""1989"",""2"",""0.0000"""
"Oklahoma City,""1989"",""3"",""-4.0000"""
"Oklahoma City,""1990"",""9"",""-2.0000"""
"Oklahoma City,""1990"",""10"",""-10.0000"""
"Oklahoma City,""1991"",""3"",""-4.0000"""
"Oklahoma City,""1994"",""5"",""-8.0000"""
"Oklahoma City,""1994"",""10"",""-3.0000"""
"Oklahoma City,""1996"",""12"",""10.0000"""
"Oklahoma City,""1999"",""10"",""1.0000"""
"Oklahoma City,""2005"",""3"",""-9.0000"""
"Oklahoma City,""2005"",""11"",""6.0000"""
"Oklahoma City,""2006"",""3"",""2.0000"""
"Omaha,""1989"",""9"",""5.0000"""
"Omaha,""1990"",""4"",""-12.0000"""
"Omaha,""1991"",""1"",""-11.0000"""
"Omaha,""1992"",""2"",""4.0000"""
"Omaha,""1994"",""5"",""-3.0000"""
"Omaha,""1994"",""11"",""-1.0000"""
"Omaha,""1995"",""9"",""-13.0000"""
"Omaha,""1996"",""1"",""17.0000"""
"Omaha,""1996"",""3"",""0.0000"""
"Omaha,""1998"",""5"",""-9.0000"""
"Omaha,""1999"",""2"",""-11.0000"""
"Omaha,""1999"",""6"",""5.0000"""
"Omaha,""2004"",""1"",""2.0000"""
"Omaha,""2004"",""4"",""-4.0000"""
"Omaha,""2004"",""8"",""-8.0000"""
"Omaha,""2005"",""4"",""6.0000"""
"Omaha,""2005"",""10"",""-4.0000"""
"Omaha,""2005"",""11"",""8.0000"""
"Omaha,""2007"",""7"",""13.0000"""
"Omaha,""2007"",""8"",""455.0000"""
"Ontario,""1987"",""11"",""3.0000"""
"Ontario,""1988"",""5"",""-7.0000"""
"Ontario,""1989"",""3"",""-31.0000"""
"Ontario,""1989"",""11"",""-7.0000"""
"Ontario,""1991"",""12"",""2.0000"""
"Ontario,""1992"",""7"",""-3.0000"""
"Ontario,""1993"",""2"",""27.0000"""
"Ontario,""1995"",""10"",""0.0000"""
"Ontario,""1996"",""7"",""-1.0000"""
"Ontario,""1997"",""2"",""-5.0000"""
"Ontario,""1997"",""10"",""0.0000"""
"Ontario,""1998"",""5"",""31.0000"""
"Ontario,""1998"",""6"",""45.0000"""
"Ontario,""1998"",""9"",""7.0000"""
"Ontario,""1998"",""11"",""3.0000"""
"Ontario,""1999"",""1"",""7.0000"""
"Ontario,""1999"",""5"",""14.0000"""
"Ontario,""2000"",""9"",""3.0000"""
"Ontario,""2002"",""4"",""-9.0000"""
"Ontario,""2004"",""8"",""0.0000"""
"Ontario,""2005"",""4"",""-21.0000"""
"Ontario,""2005"",""12"",""17.0000"""
"Ontario,""2006"",""1"",""0.0000"""
"Ontario,""2007"",""10"",""-1.0000"""
"Ontario,""2008"",""5"",""-14.0000"""
"Orlando,""1988"",""3"",""-2.0000"""
"Orlando,""1988"",""12"",""-7.0000"""
"Orlando,""1990"",""6"",""5.0000"""
"Orlando,""1990"",""7"",""-13.0000"""
"Orlando,""1990"",""11"",""-8.0000"""
"Orlando,""1990"",""12"",""1.5000"""
"Orlando,""1991"",""5"",""-21.0000"""
"Orlando,""1991"",""8"",""0.0000"""
"Orlando,""1991"",""11"",""-14.0000"""
"Orlando,""1992"",""1"",""-9.0000"""
"Orlando,""1992"",""2"",""8.0000"""
"Orlando,""1992"",""11"",""-1.0000"""
"Orlando,""1993"",""3"",""-3.0000"""
"Orlando,""1993"",""10"",""4.0000"""
"Orlando,""1994"",""6"",""-3.0000"""
"Orlando,""1994"",""8"",""11.0000"""
"Orlando,""1995"",""2"",""-10.0000"""
"Orlando,""1995"",""3"",""4.0000"""
"Orlando,""1995"",""4"",""-4.0000"""
"Orlando,""1995"",""8"",""-11.0000"""
"Orlando,""1997"",""3"",""71.5000"""
"Orlando,""1997"",""6"",""-11.0000"""
"Orlando,""1997"",""7"",""44.0000"""
"Orlando,""1997"",""8"",""263.0000"""
"Orlando,""1998"",""2"",""4.0000"""
"Orlando,""1998"",""6"",""-1.0000"""
"Orlando,""1998"",""12"",""-1.0000"""
"Orlando,""1999"",""3"",""-8.0000"""
"Orlando,""1999"",""6"",""47.0000"""
"Orlando,""1999"",""9"",""-5.0000"""
"Orlando,""1999"",""10"",""1.0000"""
"Orlando,""1999"",""11"",""-24.0000"""
"Orlando,""2002"",""1"",""2.5000"""
"Orlando,""2002"",""3"",""-7.0000"""
"Orlando,""2003"",""1"",""-11.0000"""
"Orlando,""2003"",""6"",""-11.0000"""
"Orlando,""2003"",""10"",""-6.0000"""
"Orlando,""2003"",""11"",""-15.0000"""
"Orlando,""2004"",""2"",""6.0000"""
"Orlando,""2004"",""10"",""-5.0000"""
"Orlando,""2004"",""12"",""1.0000"""
"Orlando,""2005"",""2"",""1.0000"""
"Orlando,""2005"",""3"",""-1.0000"""
"Orlando,""2005"",""7"",""15.0000"""
"Orlando,""2005"",""9"",""4.0000"""
"Orlando,""2005"",""11"",""6.0000"""
"Orlando,""2006"",""4"",""0.0000"""
"Orlando,""2006"",""5"",""-13.0000"""
"Orlando,""2006"",""12"",""48.0000"""
"Orlando,""2007"",""3"",""254.0000"""
"Orlando,""2007"",""6"",""23.0000"""
"Orlando,""2007"",""12"",""-1.0000"""
